transicao,CO_ENTIDADE,NO_ENTIDADE,NO_MUNICIPIO,taxa_real,taxa_prev,mat_t1,alunos_real,alunos_prev,residuo_alunos
2022-2023,26008882,ESCOLA PROFESSORA ANTONIA MARINHO APOLINARIO,Trindade,0.0,2.3794524669647217,663.0,0.0,15.775769855976105,-15.775769855976105
2022-2023,26024047,ESCOLA MONSENHOR LUIZ SAMPAIO,Triunfo,2.5,1.3471120595932007,166.0,4.15,2.236206018924713,1.9137939810752873
2022-2023,26134085,ESCOLA DE REFERENCIA EM ENSINO MEDIO ALFREDO DE CARVALHO,Triunfo,0.2,0.639369547367096,437.0,0.874,2.7940449219942094,-1.9200449219942093
2022-2023,26048337,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE EMILIO DE MELO,Tupanatinga,0.0,0.21699145436286926,757.0,0.0,1.6426253095269203,-1.6426253095269203
2022-2023,26024551,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONEGO OLIMPIO TORRES,Tuparetama,0.0,0.3737041652202606,327.0,0.0,1.2220126202702521,-1.2220126202702521
2022-2023,26024578,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL ERNESTO DE SOUZA LEITE,Tuparetama,0.0,1.8002465963363647,71.0,0.0,1.278175083398819,-1.278175083398819
2022-2023,26049406,ESCOLA DE REFERENCIA EM ENSINO MEDIO QUITERIA WANDERLEY SIMOES,Venturosa,0.0,0.3561614453792572,545.0,0.0,1.9410798773169518,-1.9410798773169518
2022-2023,26049422,ESCOLA CONEGO EMANUEL VASCONCELOS,Venturosa,3.7,0.7946380972862244,126.0,4.662000000000001,1.0012440025806426,3.660755997419358
2022-2023,26014190,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANISIO VERAS,Verdejante,1.2,1.7743545770645142,361.0,4.332,6.405420023202896,-2.073420023202896
2022-2023,26145677,ESCOLA DE REFERENCIA EM ENSINO MEDIO JUSTA BARBOSA DE SALES,Vertente do Lério,0.0,0.32190513610839844,216.0,0.0,0.6953150939941406,-0.6953150939941406
2022-2023,26066572,ESCOLA DE REFERENCIA EM ENSINO MEDIO GIL RODRIGUES,Vertentes,0.0,0.21521155536174774,456.0,0.0,0.9813646924495697,-0.9813646924495697
2022-2023,26092492,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR JOAQUIM CORREIA,Vicência,0.0,0.22814498841762543,569.0,0.0,1.2981449840962889,-1.2981449840962889
2022-2023,26092786,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE GUEDES,Vicência,0.0,0.30965638160705566,464.0,0.0,1.4368056106567384,-1.4368056106567384
2022-2023,26094800,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO DIAS CARDOSO,Vitória de Santo Antão,1.1,0.22814498841762543,525.0,5.775,1.1977611891925335,4.577238810807467
2022-2023,26094860,ESCOLA DE REFERENCIA EM ENSINO MEDIO GUIOMAR KRAUSE GONCALVES,Vitória de Santo Antão,0.0,0.2628948986530304,266.0,0.0,0.6993004304170608,-0.6993004304170608
2022-2023,26094878,ESCOLA MADRE LUCILA MAGALHAES,Vitória de Santo Antão,0.6,0.4752049148082733,528.0,3.168,2.509081950187683,0.6589180498123173
2022-2023,26095289,ESCOLA TECNICA ESTADUAL JOSE JOAQUIM DA SILVA FILHO,Vitória de Santo Antão,0.0,0.3820247948169708,446.0,0.0,1.7038305848836899,-1.7038305848836899
2022-2023,26095297,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA AMELIA COELHO,Vitória de Santo Antão,1.2,0.5293715596199036,570.0,6.84,3.01741788983345,3.82258211016655
2022-2023,26095335,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR JOAO CLEOFAS DE OLIVEIRA,Vitória de Santo Antão,0.4,0.5873109698295593,542.0,2.168,3.1832254564762112,-1.015225456476211
2022-2023,26095530,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA EUDOXIA DE ALCANTARA FERREIRA,Vitória de Santo Antão,0.3,0.5930116176605225,316.0,0.9480000000000001,1.8739167118072508,-0.9259167118072508
2022-2023,26095572,ESCOLA OLIVIA CARNEIRO DE CARVALHO,Vitória de Santo Antão,1.5,0.22814498841762543,202.0,3.03,0.4608528766036034,2.5691471233963963
2022-2023,26096072,ESCOLA MIRANDOLINA PESSOA DE QUEIROZ,Xexéu,0.0,0.7613836526870728,179.0,0.0,1.3628767383098601,-1.3628767383098601
2022-2023,26105101,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAO PEREIRA SOBRINHO,Xexéu,0.0,0.36898380517959595,356.0,0.0,1.3135823464393614,-1.3135823464393614
2023-2024,26000024,ESCOLA DE REFERENCIA EM ENSINO MEDIO LUIZ GONZAGA DUARTE,Araripina,0.0,1.8168941736221313,613.0,0.0,11.137561284303665,-11.137561284303665
2023-2024,26000636,ESCOLA DE REFERENCIA EM ENSINO MEDIO MANOEL RIBEIRO DAMASCENO,Araripina,0.0,0.19955427944660187,180.0,0.0,0.3591977030038833,-0.3591977030038833
2023-2024,26000741,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE LUIZ GONZAGA,Araripina,0.4,0.3169005215167999,478.0,1.9120000000000001,1.5147844928503036,0.39721550714969656
2023-2024,26000792,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MANOEL BONIFACIO COSTA,Araripina,1.1,1.8436083793640137,370.0,4.07,6.82135100364685,-2.7513510036468496
2023-2024,26001225,ESCOLA SAO JOAO BATISTA - ARARIPINA,Araripina,3.8,3.397308111190796,105.0,3.9899999999999998,3.5671735167503353,0.42282648324966443
2023-2024,26001594,ESCOLA DE REFERENCIA EM ENSINO MEDIO MOISES BOM DE OLIVEIRA,Araripina,0.0,0.2582620680332184,152.0,0.0,0.3925583434104919,-0.3925583434104919
2023-2024,26001624,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANIZIO RODRIGUES COELHO,Araripina,0.4,0.18289832770824432,261.0,1.044,0.4773646353185177,0.5666353646814823
2023-2024,26001896,ESCOLA VITALINA MARIA DE JESUS,Araripina,6.9,1.819885492324829,131.0,9.039000000000001,2.384049994945526,6.654950005054475
2023-2024,26001900,ESCOLA JOAO CARLOS LOCIO DE ALMEIDA,Bodocó,0.0,0.8815289735794067,549.0,0.0,4.839594064950942,-4.839594064950942
2023-2024,26001942,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARTUR BARROS CAVALCANTI,Bodocó,0.0,0.23414665460586548,190.0,0.0,0.44487864375114444,-0.44487864375114444
2023-2024,26003066,ESCOLA DE REFERENCIA EM ENSINO MEDIO BARAO DE EXU,Exu,0.0,0.23180001974105835,412.0,0.0,0.9550160813331603,-0.9550160813331603
2023-2024,26003210,ESCOLA SAO VICENTE DE PAULA - EXU,Exu,6.9,2.15075945854187,815.0,56.23500000000001,17.52868958711624,38.70631041288377
2023-2024,26003821,ESCOLA NELSON ARAUJO,Exu,5.3,0.7059386372566223,183.0,9.699,1.2918677061796189,8.40713229382038
2023-2024,26004488,ESCOLA NOSSA SENHORA DO SOCORRO,Ipubi,2.7,4.31468391418457,35.0,0.9450000000000001,1.5101393699645995,-0.5651393699645995
2023-2024,26004518,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARAO PEIXOTO DE ALENCAR,Ipubi,0.2,0.2515926659107208,566.0,1.1320000000000001,1.42401448905468,-0.29201448905467986
2023-2024,26004593,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM EUGENIO SILVA,Ipubi,0.0,0.5792715549468994,396.0,0.0,2.2939153575897215,-2.2939153575897215
2023-2024,26005107,ESCOLA DE REFERENCIA EM ENSINO MEDIO SAO SEBASTIAO - OURICURI,Ouricuri,0.0,1.77701997756958,230.0,0.0,4.087145948410034,-4.087145948410034
2023-2024,26005115,ESCOLA DE REFERENCIA EM ENSINO MEDIO FERNANDO BEZERRA,Ouricuri,0.6,0.22524231672286987,326.0,1.956,0.7342899525165558,1.2217100474834441
2023-2024,26006138,ESCOLA DOM IDILIO JOSE SOARES,Ouricuri,0.2,0.7626466751098633,763.0,1.526,5.818994131088257,-4.292994131088257
2023-2024,26006499,ESCOLA PROFESSOR TELESFORO SIQUEIRA,Ouricuri,0.0,0.24447254836559296,693.0,0.0,1.6941947601735592,-1.6941947601735592
2023-2024,26008181,ESCOLA DE REFERENCIA EM ENSINO MEDIO PRESIDENTE MEDICI - MOREILANDIA,Moreilândia,1.5,0.505097508430481,339.0,5.085,1.7122805535793304,3.3727194464206693
2023-2024,26008505,ESCOLA MARIA LUIZA DE BRITO FERREIRA,Moreilândia,0.0,0.2363506257534027,181.0,0.0,0.4277946326136589,-0.4277946326136589
2023-2024,26008530,ESCOLA DE REFERENCIA EM ENSINO MEDIO GOVERNADOR MUNIZ FALCAO,Trindade,0.0,0.272185355424881,470.0,0.0,1.2792711704969406,-1.2792711704969406
2023-2024,26008882,ESCOLA PROFESSORA ANTONIA MARINHO APOLINARIO,Trindade,0.0,0.29257264733314514,665.0,0.0,1.945608104765415,-1.945608104765415
2023-2024,26009315,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSOR MANOEL JOAQUIM LEITE,Cedro,1.0,0.3857017159461975,330.0,3.3000000000000003,1.2728156626224518,2.027184337377548
2023-2024,26009323,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO VALDICLEIWTSON DA SILVA MENEZES,Cedro,1.2,2.3069615364074707,84.0,1.008,1.9378476905822752,-0.9298476905822752
2023-2024,26009390,ESCOLA DE REFERENCIA EM ENSINO MEDIO FRANCISCO PIRES,Mirandiba,0.0,0.2679542303085327,452.0,0.0,1.2111531209945678,-1.2111531209945678
2023-2024,26009617,ESCOLA FRANCISCO ALVES DE CARVALHO,Mirandiba,0.9,0.3563171625137329,122.0,1.098,0.43470693826675416,0.663293061733246
2023-2024,26010151,ESCOLA DE REFERENCIA EM ENSINO MEDIO ODORICO MELO,Parnamirim,0.5,0.2907904386520386,410.0,2.05,1.192240798473358,0.8577592015266418
2023-2024,26010607,ESCOLA EUCLIDES DA CUNHA,Parnamirim,0.3,0.5601496696472168,420.0,1.26,2.3526286125183105,-1.0926286125183104
2023-2024,26011050,ESCOLA ANTONIO VIEIRA DE BARROS,Salgueiro,0.0,1.7252511978149414,143.0,0.0,2.467109212875366,-2.467109212875366
2023-2024,26011069,ESCOLA DE REFERENCIA EM ENSINO MEDIO AURA SAMPAIO PARENTE MUNIZ,Salgueiro,0.0,0.22030314803123474,714.0,0.0,1.572964476943016,-1.572964476943016
2023-2024,26011344,ESCOLA TECNICA ESTADUAL PROFESSOR URBANO GOMES DE SA,Salgueiro,0.0,0.27053239941596985,226.0,0.0,0.6114032226800918,-0.6114032226800918
2023-2024,26011352,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSORA MAURINA RODRIGUES DOS SANTOS,Salgueiro,0.0,0.5618361830711365,123.0,0.0,0.6910585051774979,-0.6910585051774979
2023-2024,26011506,ESCOLA JOSE PEDRO PEREIRA,Salgueiro,3.3,2.2933237552642822,66.0,2.178,1.5135936784744264,0.6644063215255736
2023-2024,26011611,ESCOLA DE REFERENCIA EM ENSINO MEDIO CARLOS PENA FILHO,Salgueiro,0.4,0.22030314803123474,549.0,2.196,1.2094642826914788,0.9865357173085214
2023-2024,26011883,ESCOLA PROFESSOR MANUEL LEITE,Salgueiro,0.0,1.4315623044967651,24.0,0.0,0.3435749530792236,-0.3435749530792236
2023-2024,26012081,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO AGRICOLA DE UMAS,Salgueiro,2.0,0.33530446887016296,159.0,3.18,0.5331341055035591,2.646865894496441
2023-2024,26012359,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR WALMY CAMPOS BEZERRA,São José do Belmonte,0.0,0.22019369900226593,845.0,0.0,1.860636756569147,-1.860636756569147
2023-2024,26013185,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSOR MANOEL DE QUEIROZ,São José do Belmonte,0.0,0.34202444553375244,111.0,0.0,0.37964713454246524,-0.37964713454246524
2023-2024,26013436,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO NAPOLEAO ARAUJO,São José do Belmonte,0.0,0.21429648995399475,244.0,0.0,0.5228834354877472,-0.5228834354877472
2023-2024,26013452,ESCOLA DE REFERENCIA EM ENSINO MEDIO DESEMBARGADOR JOAO PAES,Serrita,0.2,0.34727734327316284,520.0,1.04,1.805842185020447,-0.7658421850204469
2023-2024,26014190,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANISIO VERAS,Verdejante,1.5,0.28601977229118347,322.0,4.83,0.9209836667776108,3.9090163332223895
2023-2024,26014564,ESCOLA DE REFERENCIA EM ENSINO MEDIO NORMAL ESTADUAL PROFESSORA IONE DE GOES BARROS,Afogados da Ingazeira,0.0,0.21336527168750763,451.0,0.0,0.9622773753106595,-0.9622773753106595
2023-2024,26014572,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONEGO JOAO LEITE GONCALVES DE ANDRADE,Afogados da Ingazeira,0.0,1.367954969406128,453.0,0.0,6.19683601140976,-6.19683601140976
2023-2024,26014670,ESCOLA DE REFERENCIA EM ENSINO MEDIO MONSENHOR ANTONIO DE PADUA SANTOS,Afogados da Ingazeira,0.0,0.15730613470077515,296.0,0.0,0.4656261587142944,-0.4656261587142944
2023-2024,26015315,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE SEVERINO DE ARAUJO,Brejinho,3.6,0.5685495734214783,272.0,9.792000000000002,1.5464548397064208,8.245545160293581
2023-2024,26015625,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO GOMES DE LIMA,Calumbi,0.7,0.6294617056846619,264.0,1.8479999999999999,1.6617789030075072,0.18622109699249267
2023-2024,26016010,ESCOLA JOAO GOMES DOS REIS,Carnaíba,1.1,2.5554800033569336,170.0,1.87,4.344316005706787,-2.474316005706787
2023-2024,26016028,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOAQUIM MENDES DA SILVA,Carnaíba,0.3,0.21171410381793976,307.0,0.921,0.649962298721075,0.271037701278925
2023-2024,26016540,ESCOLA DE REFERENCIA EM ENSINO MEDIO AIRES GAMA,Flores,0.0,0.6390382051467896,245.0,0.0,1.5656436026096345,-1.5656436026096345
2023-2024,26016729,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO DARIO GOMES DE LIMA,Flores,0.0,0.8312034010887146,140.0,0.0,1.1636847615242005,-1.1636847615242005
2023-2024,26017598,ESCOLA ESTADUAL JOAQUIM ALVES DE FREITAS,Iguaracy,0.0,0.22019369900226593,132.0,0.0,0.290655682682991,-0.290655682682991
2023-2024,26017750,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA ROSETE BEZERRA DE SOUZA,Iguaracy,0.0,0.21323499083518982,278.0,0.0,0.5927932745218276,-0.5927932745218276
2023-2024,26018020,ESCOLA DE REFERENCIA EM ENSINO MEDIO ARISTAQUE JOSE DE VERAS,Ingazeira,1.3,1.8693976402282715,144.0,1.872,2.691932601928711,-0.8199326019287108
2023-2024,26018314,ESCOLA DE REFERENCIA EM ENSINO MEDIO TERESA TORRES,Itapetim,4.0,2.0786728858947754,398.0,15.92,8.273118085861206,7.646881914138794
2023-2024,26018977,ESCOLA TOME FRANCISCO DA SILVA,Quixaba,1.1,1.0584983825683594,483.0,5.313000000000001,5.112547187805176,0.20045281219482458
2023-2024,26019370,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO SANTA CRUZ,Santa Cruz da Baixa Verde,9.5,2.810523509979248,75.0,7.125,2.107892632484436,5.017107367515564
2023-2024,26019493,ESCOLA DE REFERENCIA EM ENSINO MEDIO SANTA TEREZINHA,Santa Terezinha,1.0,0.20967477560043335,511.0,5.11,1.0714381033182143,4.038561896681786
2023-2024,26019825,ESCOLA DE REFERENCIA EM ENSINO MEDIO EDSON SIMOES,São José do Egito,2.7,0.9314174652099609,352.0,9.504000000000001,3.2785894775390627,6.225410522460939
2023-2024,26019922,ESCOLA DE REFERENCIA EM ENSINO MEDIO OLIVEIRA LIMA - SJ EGITO,São José do Egito,0.0,0.2551383376121521,391.0,0.0,0.9975909000635147,-0.9975909000635147
2023-2024,26019949,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL PROFESSOR SEBASTIAO FERREIRA RABELO SOBRINHO,São José do Egito,0.0,1.5122970342636108,15.0,0.0,0.22684455513954163,-0.22684455513954163
2023-2024,26020572,ESCOLA MAXIMA VIEIRA DE MELO,São José do Egito,0.0,0.21945549547672272,116.0,0.0,0.25456837475299837,-0.25456837475299837
2023-2024,26020882,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E ENSINO MEDIO METHODIO DE GODOY LIMA,Serra Talhada,1.7,0.25265243649482727,494.0,8.398000000000001,1.2481030362844467,7.1498969637155545
2023-2024,26020955,ESCOLA TECNICA ESTADUAL CLOVIS NOGUEIRA ALVES,Serra Talhada,0.0,0.33410200476646423,219.0,0.0,0.7316833904385567,-0.7316833904385567
2023-2024,26020963,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO ANTONIO TIMOTEO,Serra Talhada,0.0,0.23722869157791138,308.0,0.0,0.7306643700599671,-0.7306643700599671
2023-2024,26020971,ESCOLA DE REFERENCIA EM ENSINO MEDIO CORNELIO SOARES,Serra Talhada,0.5,1.2606732845306396,561.0,2.805,7.072377126216889,-4.267377126216889
2023-2024,26021820,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MANOEL PEREIRA LINS,Serra Talhada,0.0,2.1601061820983887,290.0,0.0,6.264307928085327,-6.264307928085327
2023-2024,26021900,ESCOLA DE REFERENCIA EM ENSINO MEDIO SOLIDONIO LEITE,Serra Talhada,0.4,0.6486851572990417,300.0,1.2,1.9460554718971252,-0.7460554718971253
2023-2024,26021927,ESCOLA DE REFERENCIA EM ENSINO MEDIO IRNERO IGNACIO,Serra Talhada,1.1,1.546073079109192,283.0,3.1130000000000004,4.375386813879013,-1.2623868138790124
2023-2024,26022850,ESCOLA DE REFERENCIA EM ENSINO MEDIO NOSSA SENHORA DE LOURDES,Solidão,0.0,0.2593227028846741,224.0,0.0,0.5808828544616699,-0.5808828544616699
2023-2024,26023245,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO ARNALDO ALVES CAVALCANTI,Tabira,0.5,0.7803998589515686,408.0,2.04,3.1840314245224,-1.1440314245224
2023-2024,26023334,ESCOLA DE REFERENCIA EM FUNDAMENTAL E MEDIO PEDRO PIRES FERREIRA,Tabira,2.2,0.2350110411643982,228.0,5.016000000000001,0.5358251738548279,4.4801748261451735
2023-2024,26024047,ESCOLA MONSENHOR LUIZ SAMPAIO,Triunfo,1.6,1.1678181886672974,185.0,2.96,2.1604636490345004,0.7995363509654996
2023-2024,26024551,ESCOLA DE REFERENCIA EM ENSINO MEDIO CONEGO OLIMPIO TORRES,Tuparetama,0.0,0.27128463983535767,289.0,0.0,0.7840126091241837,-0.7840126091241837
2023-2024,26024578,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL ERNESTO DE SOUZA LEITE,Tuparetama,0.0,0.5939780473709106,22.0,0.0,0.13067517042160035,-0.13067517042160035
2023-2024,26024675,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR VITORINO FREIRE,Arcoverde,1.0,0.5544810891151428,412.0,4.12,2.2844620871543886,1.8355379128456115
2023-2024,26024730,ESCOLA DE REFERENCIA EM ENSINO MEDIO CARLOS RIOS,Arcoverde,0.5,0.17873091995716095,419.0,2.095,0.7488825546205043,1.346117445379496
2023-2024,26024764,ESCOLA JORNALISTA EDSON REGIS,Arcoverde,0.0,0.5585178136825562,249.0,0.0,1.390709356069565,-1.390709356069565
2023-2024,26024780,ESCOLA LIONS ANTONIO MORENO,Arcoverde,0.4,1.008054256439209,250.0,1.0,2.5201356410980225,-1.5201356410980225
2023-2024,26024802,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MONSENHOR JOSE KEHRLE,Arcoverde,3.7,0.2542630434036255,277.0,10.249,0.7043086302280427,9.544691369771957
2023-2024,26025876,ESCOLA DE REFERENCIA EM ENSINO MEDIO OSMAR DE SOUZA FERRAZ,Betânia,0.3,0.18928441405296326,437.0,1.311,0.8271728894114494,0.48382711058855055
2023-2024,26025981,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL GENERAL JOAQUIM INACIO,Custódia,2.2,3.0833280086517334,381.0,8.382000000000001,11.747479712963104,-3.3654797129631024
2023-2024,26026627,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE PEREIRA BURGOS,Custódia,0.0,0.22524231672286987,763.0,0.0,1.7185988765954971,-1.7185988765954971
2023-2024,26026902,ESCOLA APOLONIO ALVES DA SILVA,Ibimirim,0.0,0.29992714524269104,75.0,0.0,0.22494535893201828,-0.22494535893201828
2023-2024,26027186,ESCOLA INDIGENA PEDRO FERREIRA DE QUEIROZ,Ibimirim,1.5,4.023492336273193,78.0,1.17,3.138324022293091,-1.968324022293091
2023-2024,26027615,ESCOLA IRACEMA MOURA DE MORAES VERAS,Ibimirim,0.0,0.7050020098686218,382.0,0.0,2.6931076776981353,-2.6931076776981353
2023-2024,26027828,ESCOLA DE REFERENCIA EM ENSINO MEDIO PEDRO BEZERRA DE MELO,Ibimirim,0.2,0.27695778012275696,511.0,1.022,1.415254256427288,-0.39325425642728806
2023-2024,26027917,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO GUILHERME DIAS LIMA,Inajá,2.1,0.2585112750530243,555.0,11.655000000000001,1.434737576544285,10.220262423455717
2023-2024,26028409,ESCOLA MARIA GILDETE ARAUJO,Inajá,12.8,3.118866443634033,39.0,4.992,1.216357913017273,3.775642086982727
2023-2024,26028506,ESCOLA ESTADUAL INDIGENA AIMBERE,Inajá,1.6,4.112843036651611,125.0,2.0,5.141053795814514,-3.141053795814514
2023-2024,26028573,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL JOEL PEDRO DA SILVA,Inajá,0.0,0.37416014075279236,100.0,0.0,0.37416014075279236,-0.37416014075279236
2023-2024,26029243,ESCOLA DE REFERENCIA EM ENSINO MEDIO CORONEL MANOEL DE SOUZA NETO,Manari,0.0,0.18045267462730408,685.0,0.0,1.236100821197033,-1.236100821197033
2023-2024,26029812,ESCOLA AMARO LAFAYETTE,Sertânia,7.9,0.32408708333969116,452.0,35.708,1.4648736166954042,34.24312638330459
2023-2024,26029910,ESCOLA DE REFERENCIA EM ENSINO MEDIO OLAVO BILAC,Sertânia,0.0,0.26951390504837036,545.0,0.0,1.4688507825136186,-1.4688507825136186
2023-2024,26030950,ESCOLA ESTADUAL ANTONIO CAVALCANTI FILHO,Afrânio,0.0,0.34160009026527405,438.0,0.0,1.4962083953619003,-1.4962083953619003
2023-2024,26031272,ESCOLA DE REFERENCIA EM ENSINO MEDIO JOSE CALDAS CAVALCANTI,Cabrobó,0.0,0.21637411415576935,496.0,0.0,1.073215606212616,-1.073215606212616
2023-2024,26031469,ESCOLA INDIGENA JOAO ALBERTO MACIEL,Cabrobó,0.0,1.6801915168762207,87.0,0.0,1.461766619682312,-1.461766619682312
2023-2024,26031892,ESCOLA ESTADUAL INDIGENA MILITAO PRIMO DOS SANTOS,Cabrobó,0.0,4.007561206817627,44.0,0.0,1.7633269309997557,-1.7633269309997557
2023-2024,26031914,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR PAULO GUERRA,Cabrobó,0.0,0.26655563712120056,296.0,0.0,0.7890046858787536,-0.7890046858787536
2023-2024,26032082,ESCOLA MINISTRO MARCOS FREIRE,Cabrobó,0.0,0.21626752614974976,269.0,0.0,0.5817596453428269,-0.5817596453428269
2023-2024,26032090,ESCOLA INDIGENA ACILON CIRIACO DA LUZ,Cabrobó,1.7,4.42327880859375,63.0,1.0710000000000002,2.7866656494140627,-1.7156656494140625
2023-2024,26033089,ESCOLA NOSSA SENHORA DAS GRACAS - DORMENTES,Dormentes,0.0,0.30359917879104614,171.0,0.0,0.5191545957326889,-0.5191545957326889
2023-2024,26033356,ESCOLA DE REFERENCIA EM ENSINO MEDIO SENADOR NILO COELHO,Dormentes,0.2,0.09979213774204254,540.0,1.08,0.5388775438070297,0.5411224561929704
2023-2024,26033364,ESCOLA DE REFERENCIA EM ENSINO MEDIO JACOB ANTONIO DE OLIVEIRA,Orocó,0.0,0.18085378408432007,296.0,0.0,0.5353272008895874,-0.5353272008895874
2023-2024,26033879,ESCOLA DE REFERENCIA EM ENSINO MEDIO OTACILIO NUNES DE SOUZA,Petrolina,0.0,0.44446876645088196,596.0,0.0,2.6490338480472566,-2.6490338480472566
2023-2024,26034298,ESCOLA DE REFERENCIA EM ENSINO MEDIO ANTONIO PADILHA,Petrolina,0.0,0.23536328971385956,426.0,0.0,1.0026476141810416,-1.0026476141810416
2023-2024,26034310,ESCOLA ESTADUAL DE ALTERNANCIA,Petrolina,0.0,1.5365227460861206,269.0,0.0,4.133246186971665,-4.133246186971665
2023-2024,26034328,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO DOM AVELAR BRANDAO VILELA,Petrolina,0.0,0.334676593542099,142.0,0.0,0.47524076282978056,-0.47524076282978056
2023-2024,26034336,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOM MALAN,Petrolina,0.0,0.2522573173046112,260.0,0.0,0.6558690249919891,-0.6558690249919891
2023-2024,26034344,ESCOLA DOUTOR DIEGO REGO BARROS,Petrolina,0.0,4.948349952697754,113.0,0.0,5.5916354465484615,-5.5916354465484615
2023-2024,26034352,ESCOLA DE REFERENCIA EM ENSINO MEDIO DOUTOR PACIFICO RODRIGUES DA LUZ,Petrolina,0.0,0.21742404997348785,393.0,0.0,0.8544765163958072,-0.8544765163958072
2023-2024,26034360,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO EDISON NOLASCO,Petrolina,0.3,0.8161274790763855,328.0,0.984,2.6768981313705447,-1.6928981313705447
2023-2024,26034425,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO JOAQUIM ANDRE CAVALCANTI,Petrolina,0.0,1.7031863927841187,281.0,0.0,4.7859537637233736,-4.7859537637233736
2023-2024,26034441,ESCOLA DE REFERENCIA EM ENSINO MEDIO MARECHAL ANTONIO ALVES FILHO,Petrolina,0.0,0.29547080397605896,264.0,0.0,0.7800429224967956,-0.7800429224967956
2023-2024,26034832,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO MONTEIRO LOBATO,Petrolina,0.0,0.29502731561660767,258.0,0.0,0.7611704742908478,-0.7611704742908478
2023-2024,26035049,ESCOLA DE REFERENCIA EM ENSINO MEDIO PADRE MANOEL DE PAIVA NETTO,Petrolina,0.7,0.6774386167526245,399.0,2.7929999999999997,2.7029800808429716,0.09001991915702812
2023-2024,26035073,ESCOLA POETA CARLOS DRUMOND DE ANDRADE,Petrolina,0.0,0.3338509500026703,264.0,0.0,0.8813665080070495,-0.8813665080070495
2023-2024,26035111,ESCOLA DE REFERENCIA EM ENSINO FUNDAMENTAL E MEDIO PROFESSOR MANOEL XAVIER PAES BARRETO,Petrolina,0.0,0.35272735357284546,93.0,0.0,0.3280364388227463,-0.3280364388227463
2023-2024,26035120,ESCOLA DE REFERENCIA EM ENSINO MEDIO PROFESSORA OSA SANTANA DE CARVALHO,Petrolina,0.0,0.2639625370502472,299.0,0.0,0.7892479857802391,-0.7892479857802391
